,,,2019-09-22T22:19:54.265031Z,,22.528,18040304.431434922,6684339.832586617,,
,,,2019-09-22T22:26:52.508748Z,,24.721,18639095.750313934,6716947.617521236,,
,,,2019-09-22T22:31:45.953124Z,,22.984,18721097.302806467,6683764.026258735,,
,,,2019-09-22T22:35:06.132025Z,,23.216,17887923.613832194,6351744.952393235,,
,,,2019-09-22T22:35:51.253961Z,,23.764,18019463.15886013,6207592.676563424,,
,,,2019-09-22T22:37:27.764908Z,,28.131,15654296.531884562,6768529.82677479,,
,,,2019-09-22T22:38:04.597357Z,,22.418,18067576.275694568,6522303.376469108,,
,,,2019-09-22T22:38:41.127498Z,,23.214,18188692.018968333,6612150.973430894,,
